c	norm
1.79	0.000332238
1.8	0.000329417
1.81	0.000326602
1.82	0.000323784
1.83	0.000320969
1.84	0.00031816
1.85	0.000315352
1.86	0.000312554
1.87	0.000309766
1.88	0.000306981
1.89	0.000304205
1.9	0.000301443
1.91	0.00029869
1.92	0.000295952
1.93	0.000293222
1.94	0.000290507
1.95	0.000287807
1.96	0.000285123
1.97	0.000282452
1.98	0.000279798
1.99	0.000277158
2	0.000274536
2.02	0.000269345
2.04	0.000264231
2.06	0.000259184
2.08	0.000254217
2.1	0.000249327
2.12	0.000244515
2.14	0.000239785
2.16	0.000235135
2.18	0.000230568
2.2	0.00022608
2.22	0.000221674
2.24	0.000217352
2.26	0.00021311
2.28	0.000208949
2.3	0.00020487
2.32	0.000200868
2.34	0.000196946
2.36	0.000193104
2.38	0.00018934
2.4	0.000185649
2.42	0.000182034
2.44	0.000178495
2.46	0.000175028
2.48	0.000171633
2.5	0.000168309
2.52	0.000165055
2.54	0.000161867
2.56	0.00015875
2.58	0.000155698
2.6	0.00015271
2.62	0.000149783
2.64	0.000146921
2.66	0.00014412
2.68	0.000141379
2.7	0.000138697
2.72	0.000136072
2.74	0.000133503
2.76	0.000130986
2.78	0.000128527
2.8	0.000126119
2.82	0.000123762
2.84	0.000121458
2.86	0.000119201
2.88	0.000116994
2.9	0.00011483
2.92	0.000112718
2.94	0.000110647
2.96	0.000108622
2.98	0.000106638
3	0.000104699
3.02	0.0001028
3.04	0.000100941
3.06	9.91213e-05
3.08	9.73401e-05
3.1	9.55963e-05
3.12	9.38893e-05
3.14	9.22182e-05
3.16	9.05831e-05
3.18	8.89815e-05
3.2	8.74119e-05
3.22	8.58771e-05
3.24	8.4373e-05
3.26	8.29008e-05
3.28	8.14587e-05
3.3	8.0046e-05
3.32	7.86639e-05
3.34	7.73086e-05
3.36	7.5983e-05
3.38	7.46821e-05
3.4	7.34091e-05
3.42	7.21619e-05
3.44	7.09398e-05
3.46	6.97423e-05
3.48	6.85682e-05
3.5	6.74197e-05
3.52	6.6294e-05
3.54	6.51899e-05
3.56	6.41089e-05
3.58	6.30478e-05
3.6	6.20084e-05
3.62	6.09908e-05
3.64	5.9991e-05
3.66	5.90128e-05
3.68	5.80536e-05
3.7	5.71129e-05
3.72	5.61905e-05
3.74	5.52862e-05
3.76	5.43993e-05
3.78	5.35292e-05
3.8	5.26766e-05
3.82	5.18412e-05
3.84	5.10204e-05
3.86	5.02162e-05
3.88	4.94267e-05
3.9	4.86524e-05
3.92	4.78929e-05
3.94	4.71481e-05
3.96	4.64164e-05
3.98	4.56997e-05
4	4.49958e-05
4.04	4.36267e-05
4.08	4.23093e-05
4.12	4.10395e-05
4.16	3.98157e-05
4.2	3.86359e-05
4.24	3.74991e-05
4.28	3.64026e-05
4.32	3.53457e-05
4.36	3.43257e-05
4.4	3.33415e-05
4.44	3.23915e-05
4.48	3.14747e-05
4.52	3.05893e-05
4.56	2.97348e-05
4.6	2.8909e-05
4.64	2.81113e-05
4.68	2.73403e-05
4.72	2.65957e-05
4.76	2.58752e-05
4.8	2.51787e-05
4.84	2.45057e-05
4.88	2.38534e-05
4.92	2.3224e-05
4.96	2.26142e-05
5	2.2024e-05
5.04	2.14524e-05
5.08	2.08994e-05
5.12	2.03634e-05
5.16	1.98448e-05
5.2	1.93421e-05
5.24	1.88549e-05
5.28	1.83832e-05
5.32	1.79259e-05
5.36	1.7482e-05
5.4	1.70521e-05
5.44	1.6635e-05
5.48	1.62305e-05
5.52	1.58382e-05
5.56	1.54574e-05
5.6	1.50879e-05
5.64	1.47295e-05
5.68	1.43811e-05
5.72	1.40432e-05
5.76	1.37149e-05
5.8	1.33961e-05
5.84	1.30861e-05
5.88	1.27856e-05
5.92	1.24931e-05
5.96	1.22091e-05
6	1.1933e-05
6.04	1.16644e-05
6.08	1.14035e-05
6.12	1.11497e-05
6.16	1.09029e-05
6.2	1.06627e-05
6.24	1.04292e-05
6.28	1.02019e-05
6.32	9.98068e-06
6.36	9.76553e-06
6.4	9.55593e-06
6.44	9.352e-06
6.48	9.15334e-06
6.52	8.96005e-06
6.56	8.77152e-06
6.6	8.58829e-06
